"","MSA","year","variable","n_11","n_113","n_114","n_115","n_21","n_211","n_212","n_213","n_22","n_221","n_23","n_236","n_237","n_238","n_31-33","n_311","n_312","n_313","n_314","n_315","n_316","n_321","n_322","n_323","n_324","n_325","n_326","n_327","n_331","n_332","n_333","n_334","n_335","n_336","n_337","n_339","n_42","n_423","n_424","n_425","n_44-45","n_441","n_442","n_443","n_444","n_445","n_446","n_447","n_448","n_451","n_452","n_453","n_454","n_48-49","n_481","n_483","n_484","n_485","n_486","n_487","n_488","n_492","n_493","n_51","n_511","n_512","n_515","n_517","n_518","n_519","n_52","n_521","n_522","n_523","n_524","n_525","n_53","n_531","n_532","n_533","n_54","n_541","n_55","n_551","n_56","n_561","n_562","n_61","n_611","n_62","n_621","n_622","n_623","n_624","n_71","n_711","n_712","n_713","n_72","n_721","n_722","n_81","n_811","n_812","n_813","n_99"
"29",25540,2010,"ESTB",0.000778368134285424,3.38420927950184e-05,3.38420927950184e-05,0.000710683948695387,0.00064299976310535,NA,0.000575315577515314,6.76841855900369e-05,0.00169210463975092,0.00169210463975092,0.0912721242681647,0.0234187282141528,0.00541473484720295,0.062438661206809,0.056820873802836,0.00307963044434668,0.00043994720633524,0.000236894649565129,0.000846052319875461,0.000135368371180074,6.76841855900369e-05,0.00118447324782565,0.000710683948695387,0.00436562997055738,0.000236894649565129,0.00152289417577583,0.00189515719652103,0.00169210463975092,0.000575315577515314,0.0188162035940303,0.0069714711157738,0.00240278858844631,0.00162442045416089,0.0031134725371417,0.00280889370198653,0.00409489322819723,0.049578665944702,0.0309655149074419,0.0125892585197469,0.00602389251751328,0.14660394598802,0.0151274154793732,0.00812210227080443,0.00561778740397306,0.0119462587566415,0.025719990524214,0.0121493113134116,0.0111678906223561,0.0210159396257065,0.00818978645639446,0.00443331415614742,0.0134014687468273,0.00971268063217029,0.0193238349859555,0.00064299976310535,3.38420927950184e-05,0.00714068157974889,0.0040272090426072,0.000135368371180074,0.000304578835155166,0.00355341974347694,0.00199668347490609,0.00148905208298081,0.0170225726758943,0.00372263020745203,0.00189515719652103,0.00118447324782565,0.00663305018782361,0.00216589393888118,0.00142136789739077,0.0705269213848184,3.38420927950184e-05,0.0241294121628482,0.0135706792108024,0.0327591458255779,3.38420927950184e-05,0.03661714440421,0.0304240414227216,0.00582083996074317,0.000372263020745203,0.0973637009712681,0.0973637009712681,0.00903583877626992,0.00903583877626992,0.0549257166063149,0.0508308233781177,0.00409489322819723,0.0123523638701817,0.0123523638701817,0.12003790314393,0.0795289180682933,0.000676841855900369,0.0149243629226031,0.0249077802971336,0.0159396257064537,0.00314731462993672,0.0012859995262107,0.0115063115503063,0.0890385461436935,0.00473789299130258,0.084300653152391,0.108768486243189,0.0288673051541507,0.0381738806727808,0.0417273004162577,0.0016582625469559
"30",25540,2010,"FIRM",0.000958373265552731,4.16684028501188e-05,4.16684028501188e-05,0.000875036459852494,0.0006666944456019,NA,0.000583357639901663,8.33368057002375e-05,0.000875036459852494,0.000875036459852494,0.111754656444018,0.0287928663694321,0.00662527605316888,0.0763781824242677,0.0671694653943914,0.00366681945081045,0.000541689237051544,0.000291678819950831,0.00104171007125297,0.000166673611400475,8.33368057002375e-05,0.00145839409975416,0.000875036459852494,0.00525021875911496,0.000166673611400475,0.00183340972540523,0.00229176215675653,0.00179174132255511,0.000708362848452019,0.0226676111504646,0.00841701737572399,0.00291678819950831,0.00195841493395558,0.00350014583940998,0.00341680903370974,0.00500020834201425,0.0556689862077587,0.0345431059627484,0.0141672569690404,0.00729197049877078,0.128255343972666,0.0142922621775907,0.00687528647026959,0.00416684028501188,0.0121255052293846,0.0272511354639777,0.00695862327596983,0.0100420850868786,0.0134588941205884,0.00720863369307054,0.00179174132255511,0.0137922413433893,0.0114171423809325,0.0195424809367057,0.000625026042751781,4.16684028501188e-05,0.00854202258427434,0.00287511979665819,0.000125005208550356,0.000375015625651069,0.00412517188216176,0.00166673611400475,0.00145839409975416,0.0118754948122838,0.00370848785366057,0.00212508854535606,0.00108337847410309,0.00166673611400475,0.00195841493395558,0.00166673611400475,0.0492937205716905,4.16684028501188e-05,0.00904204341847577,0.0125838576607359,0.0285845243551815,4.16684028501188e-05,0.0342930955456477,0.0296262344264344,0.00425017709071211,0.000458352431351306,0.113296387349473,0.113296387349473,0.00745864411017126,0.00745864411017126,0.0619609150381266,0.0577524063502646,0.00425017709071211,0.0147089462060919,0.0147089462060919,0.107004458519105,0.0774615608983708,0.000708362848452019,0.0080003333472228,0.0230842951789658,0.0183340972540523,0.00383349306221093,0.00150006250260428,0.0130005416892371,0.0877119879995,0.00504187674486437,0.0826701112546356,0.123963498479103,0.0333763906829451,0.0396266511104629,0.0509604566856952,0.00204175173965582
"31",25540,2011,"ESTB",0.000689488744096253,3.44744372048126e-05,3.44744372048126e-05,0.000620539869686627,0.000517116558072189,NA,0.000482642120867377,3.44744372048126e-05,0.00165477298583101,0.00165477298583101,0.089599062295308,0.0224773330575378,0.00548143551556521,0.061640293722205,0.0566415003275072,0.00324059709725239,0.000551590995277002,0.000241321060433688,0.000827386492915503,0.000172372186024063,3.44744372048126e-05,0.00124107973937325,0.000723963181301065,0.00441272796221602,0.000241321060433688,0.00155134967421657,0.00179267073465026,0.00165477298583101,0.000586065432481815,0.0185127727789844,0.00686041300375771,0.00262005722756576,0.00155134967421657,0.00317164822284276,0.00258558279036095,0.00406798359016789,0.0480918399007136,0.0307167235494881,0.0113765642775882,0.0059985520736374,0.147309270176164,0.0150308546212983,0.00823939049195022,0.00565380770158927,0.0119281552728652,0.0264418933360913,0.0127555417657807,0.0108939221567208,0.0214775743785983,0.00782569724549247,0.00448167683662564,0.0129623883890095,0.00961836798014272,0.0194780570207191,0.000689488744096253,3.44744372048126e-05,0.00772227393387803,0.00389561140414383,0.000172372186024063,0.000241321060433688,0.00351639259489089,0.00182714517185507,0.00137897748819251,0.0176164374116593,0.00358534146930051,0.00224083841831282,0.00144792636260213,0.00679146412934809,0.00193056848346951,0.00162029854862619,0.0697762609025408,NA,0.0239597338573448,0.0139621470679491,0.0318199055400421,3.44744372048126e-05,0.035508670320957,0.0298548626193677,0.00527458889233633,0.000379218809252939,0.0970800151687524,0.0970800151687524,0.00868755817561278,0.00868755817561278,0.0546075085324232,0.0506429482538698,0.00396456027855345,0.0132726583238529,0.0132726583238529,0.122211879891061,0.0811183507429241,0.000689488744096253,0.0151687523701176,0.0252352880339228,0.0162719343606716,0.00344744372048126,0.00134450305098769,0.0114799875892026,0.090150653290585,0.00496431895749302,0.085186334333092,0.109663184748509,0.0286827317544041,0.0386113696693901,0.0423690833247147,0.00117213086496363
"32",25540,2011,"FIRM",0.000849256900212314,4.24628450106157e-05,4.24628450106157e-05,0.000764331210191083,0.000509554140127388,NA,0.000467091295116773,4.24628450106157e-05,0.000934182590233546,0.000934182590233546,0.109808917197452,0.0276433121019108,0.00666666666666667,0.0755414012738854,0.0670063694267516,0.00386411889596603,0.000636942675159236,0.00029723991507431,0.00101910828025478,0.000212314225053079,4.24628450106157e-05,0.00152866242038217,0.00089171974522293,0.00530785562632696,0.000169851380042463,0.00182590233545648,0.0021656050955414,0.00174097664543524,0.000721868365180467,0.0223779193205945,0.00832271762208068,0.00318471337579618,0.00191082802547771,0.0035244161358811,0.00314225053078556,0.00501061571125265,0.0538004246284501,0.0338004246284501,0.0128662420382166,0.0073036093418259,0.127770700636943,0.0140976645435244,0.00687898089171975,0.00424628450106157,0.0120594479830149,0.0283651804670913,0.00692144373673036,0.00968152866242038,0.0132908704883227,0.00687898089171975,0.00178343949044586,0.0132484076433121,0.0113375796178344,0.0199150743099788,0.000721868365180467,4.24628450106157e-05,0.00934182590233546,0.00276008492569002,0.000127388535031847,0.00029723991507431,0.00403397027600849,0.00152866242038217,0.00131634819532909,0.011932059447983,0.00365180467091295,0.00246284501061571,0.00110403397027601,0.00152866242038217,0.00178343949044586,0.00182590233545648,0.0503609341825902,NA,0.0089171974522293,0.0136730360934183,0.0287048832271762,4.24628450106157e-05,0.0337154989384289,0.0292144373673036,0.00403397027600849,0.000467091295116773,0.112823779193206,0.112823779193206,0.00717622080679405,0.00717622080679405,0.0619108280254777,0.0578343949044586,0.00411889596602972,0.0158386411889597,0.0158386411889597,0.108577494692144,0.0787261146496815,0.000679405520169851,0.00802547770700637,0.023312101910828,0.0187261146496815,0.00420382165605096,0.00157112526539278,0.0129511677282378,0.0883651804670913,0.00530785562632696,0.0830573248407643,0.124543524416136,0.033036093418259,0.0397876857749469,0.0517197452229299,0.00144373673036093
"33",25540,2012,"ESTB",0.000757210711089695,6.88373373717905e-05,3.44186686858952e-05,0.000653954705032009,0.000619536036346114,3.44186686858952e-05,0.000550698698974324,3.44186686858952e-05,0.00175535210298066,0.00175535210298066,0.0892476079025263,0.0220623666276588,0.00481861361602533,0.0623666276588422,0.0564121979761823,0.00309768018173057,0.000550698698974324,0.000275349349487162,0.000963722723205066,0.000137674674743581,3.44186686858952e-05,0.00120465340400633,0.000688373373717905,0.0043023335857369,0.000172093343429476,0.00165209609692297,0.00196186411509603,0.00178977077166655,0.000653954705032009,0.0180009637227232,0.00660838438769188,0.00268465615749983,0.00161767742823708,0.00340744819990363,0.00240930680801267,0.00419907757967922,0.0488745095339712,0.0317684311970813,0.0117367660218903,0.00536931231499966,0.143766779100984,0.0139395608177876,0.00764094444826874,0.00622977903214704,0.0112549046602877,0.0258828388517932,0.0126660700764094,0.0112893233289736,0.0207544572175948,0.00684931506849315,0.00447442692916638,0.0125972327390377,0.010187925931025,0.0193088731327872,0.000619536036346114,NA,0.00767536311695464,0.00371721621807668,0.000172093343429476,0.000240930680801267,0.00385489089282027,0.0014455840848076,0.00158325875955118,0.0176911957045501,0.003613960212019,0.00209953878983961,0.00151442142217939,0.00653954705032009,0.00230605080195498,0.00161767742823708,0.0697322227576237,NA,0.0247470227851587,0.0134921181248709,0.0314242445102223,6.88373373717905e-05,0.036449370138363,0.0303228471122737,0.00585117367660219,0.000275349349487162,0.0967164590073656,0.0967164590073656,0.00974048323810835,0.00974048323810835,0.0541061471742273,0.0504577682935224,0.00364837888070489,0.0138363048117299,0.0138363048117299,0.122358367178358,0.0814001514421422,0.000653954705032009,0.0149032835409926,0.0254009774901907,0.0160735182763131,0.00347628553727542,0.0014111654161217,0.011186067322916,0.0924141254216287,0.00512838163419839,0.0872857437874303,0.109520203758519,0.0287740070214084,0.0385144902595168,0.0422317064775934,0.000619536036346114
"34",25540,2012,"FIRM",0.000935175345377258,8.50159404888417e-05,4.25079702444208e-05,0.000807651434643996,0.000595111583421892,4.25079702444208e-05,0.00051009564293305,4.25079702444208e-05,0.000935175345377258,0.000935175345377258,0.109798087141339,0.0272051009564293,0.00586609989373007,0.0768119022316684,0.0669500531349628,0.00374070138150903,0.000680127523910733,0.000340063761955367,0.00110520722635494,0.000170031880977683,4.25079702444208e-05,0.00148777895855473,0.000850159404888417,0.00518597236981934,0.000127523910733262,0.00195536663124336,0.00238044633368757,0.00195536663124336,0.000807651434643996,0.0216790648246546,0.00803400637619554,0.0032731137088204,0.00195536663124336,0.00382571732199787,0.00297555791710946,0.00518597236981934,0.0548352816153029,0.0350265674814028,0.0134750265674814,0.00658873538788523,0.124548352816153,0.0127098831030818,0.00646121147715197,0.00480340063761955,0.0113496280552604,0.0280127523910733,0.00671625929861849,0.00998937300743889,0.0128799149840595,0.00616365568544102,0.0018278427205101,0.0125398512221041,0.0121147715196599,0.0201062699256111,0.000595111583421892,NA,0.00930924548352816,0.00259298618490967,0.000127523910733262,0.000297555791710946,0.00454835281615303,0.0012327311370882,0.00165781083953241,0.012327311370882,0.00361317747077577,0.00242295430393199,0.00106269925611052,0.00165781083953241,0.00221041445270988,0.00187035069075452,0.0496493092454835,NA,0.00884165781083953,0.0129649309245484,0.0285228480340064,8.50159404888417e-05,0.0343039319872476,0.0300531349628055,0.00391073326248672,0.000340063761955367,0.112391073326249,0.112391073326249,0.00773645058448459,0.00773645058448459,0.06201912858661,0.0581083953241233,0.00395324123273114,0.0164930924548353,0.0164930924548353,0.107587672688629,0.0780446333687566,0.000595111583421892,0.00786397449521785,0.023336875664187,0.0185334750265675,0.00425079702444208,0.00161530286928799,0.0126673751328374,0.0908820403825717,0.00552603613177471,0.085356004250797,0.125058448459086,0.0334112646121148,0.04,0.0516471838469713,0.000765143464399575
"35",25540,2013,"ESTB",0.000685918101378695,0.000102887715206804,3.42959050689348e-05,0.000548734481102956,0.000548734481102956,3.42959050689348e-05,0.000480142670965087,3.42959050689348e-05,0.00161190753823993,0.00161190753823993,0.0885177309829206,0.0217778997187736,0.00504149804513341,0.0616983332190136,0.0542904177241237,0.00284656012072159,0.000685918101378695,0.000274367240551478,0.00102887715206804,0.000171479525344674,3.42959050689348e-05,0.00109746896220591,0.000583030386171891,0.00408121270320324,0.000205775430413609,0.00164620344330887,0.00192057068386035,0.00164620344330887,0.000651622196309761,0.0174566156800878,0.00651622196309761,0.0024693051649633,0.0014747239179642,0.0032581109815488,0.00222923382948076,0.00401262089306537,0.0486658892928184,0.0314836408532821,0.0115920159133,0.00559023252623637,0.143871321764181,0.0141642087934701,0.00764798683037245,0.00583030386171891,0.0109746896220591,0.0270937650044585,0.0129638521160573,0.0113519445778174,0.0201659921805336,0.00685918101378695,0.00462994718430619,0.0126551889704369,0.00953426160916387,0.0196858495095686,0.000617326291240826,NA,0.00802524178613074,0.00377254955758282,0.000171479525344674,0.000205775430413609,0.00390973317785856,0.0014747239179642,0.00150901982303313,0.0177309829206393,0.00384114136772069,0.00219493792441183,0.00164620344330887,0.00600178338706358,0.00226352973454969,0.00178338706358461,0.0690719528088346,NA,0.0242815007888058,0.0136154743123671,0.0311406818025928,3.42959050689348e-05,0.0367309143288291,0.0306948350366966,0.00579600795664998,0.000240071335482543,0.0966115645791892,0.0966115645791892,0.00905411893819878,0.00905411893819878,0.0556622539268811,0.0519240002743672,0.00373825365251389,0.0135468825022292,0.0135468825022292,0.124185472254613,0.0829960902668221,0.000685918101378695,0.0149530146100556,0.0255504492763564,0.0164963303381576,0.00329240688661774,0.00144042801289526,0.0117634954386446,0.0932505658824336,0.00487001851978874,0.0883805473626449,0.108546539543179,0.0281569380615954,0.0386857809177584,0.0417038205638247,0.00123465258248165
"36",25540,2013,"FIRM",0.000850267834367826,0.000127540175155174,4.25133917183913e-05,0.000680214267494261,0.000510160700620696,4.25133917183913e-05,0.000425133917183913,4.25133917183913e-05,0.000850267834367826,0.000850267834367826,0.109216903324547,0.0269109769577417,0.00612192840744835,0.076269024742794,0.0647904089788283,0.00348609812090809,0.000850267834367826,0.00034010713374713,0.00123288835983335,0.000212566958591956,4.25133917183913e-05,0.00136042853498852,0.000722727659212652,0.00497406683105178,0.000170053566873565,0.00199812941076439,0.00233823654451152,0.00178556245217243,0.000807754442649435,0.0210866422923221,0.00790749085962078,0.00301845081200578,0.00178556245217243,0.00365615168778165,0.00276337046169543,0.00497406683105178,0.0544596547912592,0.0345208740753337,0.0133492049995749,0.00680214267494261,0.125329478785818,0.0130941246492645,0.00650454893291387,0.00429385256355752,0.010968455063345,0.0297593742028739,0.00688716945837939,0.0101607006206955,0.0125414505569254,0.00612192840744835,0.00187058923560922,0.0127540175155174,0.0113935889805289,0.0206189949834198,0.000552674092339087,NA,0.00973556670351161,0.00272085706997704,0.000127540175155174,0.000255080350310348,0.00463395969730465,0.00123288835983335,0.00161550888529887,0.0125839639486438,0.003911232038092,0.00250829011138509,0.00110534818467817,0.00165802227701726,0.001955616019046,0.00199812941076439,0.0495706147436442,NA,0.00867273191055182,0.0130090978658277,0.0287390528016325,4.25133917183913e-05,0.0346059008587705,0.0303970750786498,0.00395374542981039,0.000297593742028739,0.112277867528271,0.112277867528271,0.00739733015900009,0.00739733015900009,0.0617294447751042,0.0578607261287305,0.003911232038092,0.0163676558115806,0.0163676558115806,0.107941501572995,0.0780971005866848,0.000637700875775869,0.00786497746790239,0.0235524190119888,0.0188334325312473,0.00403877221324717,0.00165802227701726,0.0131366380409829,0.0916163591531332,0.00531417396479891,0.0863021851883343,0.125286965394099,0.0328628517983165,0.0412379899668396,0.0511861236289431,0.00153048210186209
"37",25540,2014,"ESTB",0.00061834421161113,6.87049124012367e-05,3.43524562006183e-05,0.000515286843009275,0.000549639299209894,NA,0.000480934386808657,6.87049124012367e-05,0.00175197526623154,0.00175197526623154,0.0880109927859842,0.0211267605633803,0.00494675369288904,0.0619374785297149,0.0538646513225696,0.00305736860185503,0.000652696667811749,0.00020611473720371,0.000927516317416695,0.000171762281003092,6.87049124012367e-05,0.00109927859841979,0.000480934386808657,0.00408794228787358,0.00020611473720371,0.0016832703538303,0.00178632772243215,0.0016832703538303,0.000687049124012367,0.0173136379251116,0.00649261422191687,0.0024390243902439,0.00140845070422535,0.00322913088285812,0.00226726210924081,0.00391618000687049,0.0484713156990725,0.0312263826863621,0.0115767777396084,0.00566815527310203,0.144520783236001,0.0143593266918585,0.00738577808313294,0.00522157334249399,0.0105805565097905,0.0276193747852971,0.0127447612504294,0.0117485400206115,0.0197526623153555,0.00697354860872552,0.00518722088629337,0.0130195809000344,0.0099278598419787,0.0201305393335624,0.000583991755410512,NA,0.00814153211954655,0.00401923737547235,0.00020611473720371,0.00020611473720371,0.00371006526966678,0.00171762281003092,0.00154586052902783,0.0177945723119203,0.00381312263826864,0.00212985228443834,0.0016832703538303,0.00632085194091378,0.00202679491583648,0.00182068017863277,0.068223978014428,NA,0.0237718996908279,0.013947097217451,0.0304362761937479,6.87049124012367e-05,0.0366197183098592,0.0308141532119547,0.00553074544829955,0.000274819649604947,0.0954654757815184,0.0954654757815184,0.00886293369975953,0.00886293369975953,0.0572655444864308,0.0534524218481621,0.00381312263826864,0.0135348677430436,0.0135348677430436,0.124355891446238,0.0816557883888698,0.000652696667811749,0.0159051872208863,0.0261422191686706,0.0166952937135005,0.00333218825145998,0.00147715561662659,0.0118859498454139,0.0931295087598763,0.0048780487804878,0.0882514599793885,0.108588114050155,0.0284781861903126,0.0383716935760907,0.0417382342837513,0.00154586052902783
"38",25540,2014,"FIRM",0.000767983616349518,8.53315129277242e-05,4.26657564638621e-05,0.000639986346957932,0.000511989077566345,NA,0.000426657564638621,8.53315129277242e-05,0.000981312398668828,0.000981312398668828,0.108883010495776,0.0261967744688113,0.00610120317433228,0.0766703643655602,0.0645106237733595,0.00375458656881987,0.00081064937281338,0.000255994538783173,0.00115197542452428,0.000213328782319311,8.53315129277242e-05,0.00136530420684359,0.000597320590494069,0.00499189350627187,0.000170663025855448,0.00204795631026538,0.00221861933612083,0.00183462752794607,0.000853315129277242,0.0209488864237563,0.00785049918935063,0.00298660295247035,0.00170663025855448,0.00362658929942828,0.0028159399266149,0.00486389623688028,0.0546121682737435,0.0343885997098729,0.0134823790425804,0.00695451830360952,0.126034644594249,0.0132690502602611,0.00635719771311545,0.00401058110760304,0.0105384418465739,0.030335352845806,0.00669852376482635,0.0107517706288933,0.0119037460534175,0.00622920044372387,0.00200529055380152,0.0130130557214779,0.0118610802969537,0.0206075603720454,0.000511989077566345,NA,0.00985578974315215,0.00277327417015104,0.000170663025855448,0.000255994538783173,0.0043945729157778,0.001237306937452,0.00166396450209062,0.0129277242085502,0.00396791535113918,0.00251727963136786,0.00110930966806041,0.00183462752794607,0.00196262479733766,0.00204795631026538,0.0494069459851523,NA,0.00857581704923628,0.0132263845037973,0.0282447307790767,8.53315129277242e-05,0.0345165969792644,0.0305486816281253,0.00366925505589214,0.000341326051710897,0.110205648946156,0.110205648946156,0.00738117586824814,0.00738117586824814,0.0619933441419916,0.0579400972779247,0.00409591262053076,0.016383650482123,0.016383650482123,0.107901698097107,0.0770116904172711,0.000597320590494069,0.00802116221520608,0.0244901442102568,0.018858264357027,0.00409591262053076,0.00170663025855448,0.0130557214779418,0.092499360013653,0.00533321955798276,0.0871661404556703,0.125522655516682,0.0331939585288847,0.0410444577182353,0.0512842392695622,0.00191995904087379
"39",25540,2015,"ESTB",0.000647624241597928,0.000102256459199673,3.40854863998909e-05,0.000511282295998364,0.000579453268798146,NA,0.000477196809598473,0.000102256459199673,0.00173835980639444,0.00173835980639444,0.0878382984525189,0.0213375144863317,0.00456745517758538,0.0619333287886018,0.0522871361374327,0.00279500988479106,0.000715795214397709,0.000170427431999455,0.000886222646397164,0.000170427431999455,6.81709727997819e-05,0.00105665007839662,0.000545367782398255,0.00378348899038789,0.000204512918399346,0.00167018883359466,0.00170427431999455,0.00160201786079487,0.000613538755198037,0.0168041447951462,0.0063739859567796,0.00242006953439226,0.00139750494239553,0.00323812120798964,0.00207921467039335,0.00398800190878724,0.0472765696366487,0.029995228031904,0.0113163814847638,0.00596496011998091,0.143022700933942,0.0142818188015543,0.00691935373917786,0.00535142136478288,0.0102938168927671,0.0288363214943077,0.0125775444815598,0.0113504669711637,0.0190197014111391,0.00722612311677688,0.00507873747358375,0.0126457154543595,0.00944167973276979,0.0207921467039335,0.000579453268798146,NA,0.00845320062717295,0.00409025836798691,0.000102256459199673,0.000170427431999455,0.003749403503988,0.00204512918399346,0.00160201786079487,0.0177244529279433,0.00378348899038789,0.00204512918399346,0.00129524848319586,0.00705569568477742,0.00184061626559411,0.00170427431999455,0.0671143227213852,NA,0.0237916695071239,0.0132933396959575,0.029995228031904,3.40854863998909e-05,0.0366078123934829,0.0305746813007022,0.00576044720158157,0.000272683891199127,0.095609789351694,0.095609789351694,0.00869179903197219,0.00869179903197219,0.0567864203422183,0.0529347603790306,0.00385165996318767,0.0137023655327562,0.0137023655327562,0.126525325516395,0.0842593223805304,0.000852137159997273,0.0147590156111528,0.0266548503647147,0.0169064012543459,0.0033744631535892,0.00143159042879542,0.0121003476719613,0.0929511214125026,0.00511282295998364,0.0878382984525189,0.110948258231645,0.0280523553071102,0.041243438543868,0.0416524643806667,0.0022496421023928
"40",25540,2015,"FIRM",0.000806520078105102,0.000127345275490279,4.24484251634264e-05,0.000636726377451397,0.000551829527124544,NA,0.000424484251634264,0.000127345275490279,0.00101876220392223,0.00101876220392223,0.108837762119025,0.0264878173019781,0.00564564054673572,0.0768316495458019,0.0625265302657271,0.00343832243823754,0.000891416928431955,0.000212242125817132,0.00110365905424909,0.000212242125817132,8.48968503268529e-05,0.00131590118006622,0.000679174802614823,0.00462687834281348,0.000169793700653706,0.00199507598268104,0.00212242125817132,0.00178283385686391,0.000764071652941676,0.0203752440784447,0.00768316495458019,0.00297138976143985,0.00169793700653706,0.00360811613889125,0.00258935393496901,0.00496646574412089,0.0534850157059173,0.0333644621784532,0.0130741149503353,0.00730112912810935,0.125477544783089,0.0134137023516428,0.00581543424738942,0.00420239409117922,0.0102300704643858,0.0319636641480601,0.00666440275065795,0.0101876220392223,0.0114610747941251,0.00662195432549452,0.00182528228202734,0.0126496306987011,0.0113761779437983,0.0210119704558961,0.000509381101961117,NA,0.0100602767637321,0.00292894133627642,0.000127345275490279,0.000212242125817132,0.00428729094150607,0.0014432464555565,0.00174038543170048,0.0123949401477205,0.00403260039052551,0.00233466338398845,0.000976313778758808,0.00169793700653706,0.00191017913235419,0.00195262755751762,0.0487307920876136,NA,0.00861703030817557,0.0129892181000085,0.0277612700568809,4.24484251634264e-05,0.0344256728075388,0.0301383818660328,0.00399015196536209,0.000339587401307411,0.110535699125562,0.110535699125562,0.00742847440359963,0.00742847440359963,0.0626538755412174,0.0584939298752016,0.00420239409117922,0.0166822310892266,0.0166822310892266,0.105908820782749,0.0753035062399185,0.00059427795228797,0.00776806180490704,0.0243653960438068,0.0191017913235419,0.00415994566601579,0.00165548858137363,0.0132863570761525,0.0939808133118261,0.00564564054673572,0.0883351727650904,0.128151795568384,0.0327277358010018,0.0441888105951269,0.0512352491722557,0.00280159606078614
"41",25540,2016,"ESTB",0.00071280676148128,0.000169715895590781,6.78863582363124e-05,0.000475204507654187,0.000543090865890499,NA,0.000441261328536031,0.000101829537354469,0.0016292725976715,0.0016292725976715,0.086928481721598,0.0210447710532568,0.00414106785241506,0.0617426428159261,0.0515936322595974,0.00312277247887037,0.000814636298835749,0.000169715895590781,0.000916465836190218,0.000169715895590781,3.39431791181562e-05,0.00098435219442653,0.000475204507654187,0.00373374970299718,0.000203659074708937,0.00176504531414412,0.0016292725976715,0.00159532941855334,0.000644920403244968,0.0168358168426055,0.00583822680832287,0.00244390889650725,0.0013916703438444,0.00298699976239775,0.00213842028444384,0.00369980652387903,0.0467737008248193,0.0298021112657412,0.0109975900342826,0.00597399952479549,0.143477818132446,0.0142221920505075,0.0065849767489223,0.00498964733036896,0.0100471810189742,0.0287159295339602,0.014120362513153,0.0114388513628186,0.0183293167238044,0.00726384033128543,0.0051933064050779,0.0130681239604901,0.00950409015308374,0.0204677370082482,0.000407318149417874,NA,0.00807847663012118,0.00403923831506059,0.000101829537354469,0.000203659074708937,0.00353009062828825,0.00240996571738909,0.00169715895590781,0.0175146804249686,0.00369980652387903,0.00200264756797122,0.00128984080648994,0.00706018125657649,0.00183293167238044,0.0016292725976715,0.0675129832660127,NA,0.0237602253827093,0.0137469875428533,0.0299378839822138,6.78863582363124e-05,0.0361494857608364,0.0301415430569227,0.00577034045008656,0.000237602253827093,0.0952445606055463,0.0952445606055463,0.00919860154102033,0.00919860154102033,0.0552255524252401,0.0510505413937069,0.00417501103153321,0.0138488170802077,0.0138488170802077,0.129900546485184,0.0866229931095346,0.000882522657072061,0.0153762601405248,0.0270187705780523,0.0168018736634873,0.00305488612063406,0.0013916703438444,0.0123553171990089,0.0937510607243474,0.0051933064050779,0.0885577543192695,0.111096025253725,0.0277994636977699,0.0419877125691592,0.0413088489867961,0.0016292725976715
"42",25540,2016,"FIRM",0.000893350916748203,0.000212702599225763,8.5081039690305e-05,0.000595567277832135,0.00051048623814183,NA,0.000382864678606373,0.000127621559535458,0.000893350916748203,0.000893350916748203,0.108393244565449,0.0262900412643042,0.00514740290126345,0.0770408814395712,0.0620666184540775,0.00387118730590888,0.00102097247628366,0.000212702599225763,0.00114859403581912,0.000212702599225763,4.25405198451525e-05,0.00123367507550942,0.000595567277832135,0.00459437614327647,0.00017016207938061,0.00212702599225763,0.00204194495256732,0.00178670183349641,0.000808269877057898,0.0205896116050538,0.00706172629429532,0.00302037690900583,0.0017016207938061,0.00336070106776705,0.00268005275024461,0.00459437614327647,0.052707704088144,0.0328412813204577,0.0127196154337006,0.00735950993321138,0.124601182626452,0.013400263751223,0.00553026757986983,0.00365848470668312,0.00999702216361084,0.0320330114433998,0.00659378057599864,0.0104649678819075,0.0109754541200493,0.00667886161568894,0.00182924235334156,0.0128472369932361,0.0115284808780363,0.0202918279661377,0.000467945718296678,NA,0.00961415748500447,0.00272259327008976,0.000127621559535458,0.000255243119070915,0.00404134938528949,0.00157399923427064,0.00174416131365125,0.0122516697154039,0.00399880886544434,0.00208448547241247,0.000978431956438508,0.00195686391287702,0.00182924235334156,0.00182924235334156,0.0493044625005318,NA,0.00901859020717233,0.0128046964733909,0.0281192836176458,8.5081039690305e-05,0.0341600374356575,0.0299059854511422,0.00399880886544434,0.000297783638916068,0.111285999914919,0.111285999914919,0.00744459097290169,0.00744459097290169,0.0629599693708257,0.0585357553069299,0.00446675458374101,0.0169311268983707,0.0169311268983707,0.106138597013656,0.0746160718083975,0.00068064831752244,0.00808269877057898,0.0250138256689497,0.0190581528906283,0.00378610626621857,0.0016165397541158,0.013655506870294,0.0950355213340707,0.00578551069894074,0.08925001063513,0.129663504488025,0.032628578721232,0.0458586803930744,0.0511762453737185,0.00204194495256732
